Record Date/Time|Deleted Flag|Form Completed Flag|Trip|Townr|Sample Number|Species|Date Time|Iki Time|Location|Iki|Measurement Method|Length|Rigor|Texture|Weight|Scale Loss|Scale Removal|Twitch Present|Twitch Whole Body|Twitch Half Body|Twitch Fins|Twitch Gill/Jaw|Twitch Intensity|Left Muscle Temp|Right Muscle Temp|Core Temp|Left Dorsal Colour type|Left Dorsal Colour 1|Left Dorsal Colour 2|Left Dorsal Colour Intensity|Left Dorsal Iridescence Colour 1|Left Dorsal Iridescence Colour 2|Left Dorsal Iridescence Intensity|Left Ventral Colour type|Left Ventral Colour 1|Left Ventral Colour 2|Left Ventral Colour Intensity|Left Ventral Iridescence Colour 1|Left Ventral Iridescence Colour 2|Left Ventral Iridescence Intensity|Right Dorsal Colour type|Right Dorsal Colour 1|Right Dorsal Colour 2|Right Dorsal Colour Intensity|Right Dorsal Iridescence Colour 1|Right Dorsal Iridescence Colour 2|Right Dorsal Iridescence Intensity|Right Ventral Colour type|Right Ventral Colour 1|Right Ventral Colour 2|Right Ventral Colour Intensity|Right Ventral Iridescence Colour 1|Right Ventral Iridescence Colour 2|Right Ventral Iridescence Intensity|Left Pectoral Fin Tearing|Left Pectoral Fin Bruising|Left Pelvic Fin Tearing|Left Pelvic Fin Bruising|Tail Fin Tearing|Tail Fin Bruising|Anal Fin Tearing|Anal Fin Bruising|Dorsal Fin Tearing|Dorsal Fin Bruising|Right Pectoral Fin Tearing|Right Pectoral Fin Bruising|Right Pelvic Fin Tearing|Right Pelvic Fin Bruising|Left Eye Too Damaged|Left Eye Cornea Colour|Left Eye Pupil Colour|Left Eye Form|Left Eye Cold/Osmotic|Left Eye Bleeding|Left Eye Bubbles|Left Eye Bulging|Left Eye Primary Colour|Left Eye Secondary Colour|Right Eye Too Damaged|Right Eye Cornea Colour|Right Eye Pupil Colour|Right Eye Form|Right Eye Cold/Osmotic|Right Eye Bleeding|Right Eye Bubbles|Right Eye Bulging|Right Eye Primary Colour|Right Eye Secondary Colour|Left Gill Plate Scrapes|Left Gill Flaring|Left Gill Mucus|Left Gill Debris|Left Gill Colour|Right Gill Plate Scrapes|Right Gill Flaring|Right Gill Mucus|Right Gill Debris|Right Gill Colour|Sex|Gonad Condition|Gonad Weight|Liver Colour 1|Liver Colour 2|Liver Weight|Swim Bladder Ruptured|Swim Bladder Rupture Position|Swim Bladder Rupture Size|Kidney Ruptured|Parasite 1 Location|Parasite 1 Type|Parasite 2 Location|Parasite 2 Type|Parasite 3 Location|Parasite 3 Type|Parasite 4 Location|Parasite 4 Type|Heart Function|Atrium Intact|Heart Weight|Stomach Weight Full|Stomach Weight Empty|Spleen Weight|Stomach Contents|GI Contents|Otolith Sample|DNA Sample|Left Fat Line|Left Free Blood|Left Blood Spot A|Left Blood Spot B|Left Blood Spot C|Left Blood Spot D|Left Blood Spot E|Left Blood Spot F|Left Blood Spot G|Left Blood Spot H|Left Bruising A|Left Bruising B|Left Bruising C|Left Bruising D|Left Bruising E|Left Bruising F|Left Bruising G|Left Bruising H|Left Gaping V2|Left Gaping V1|Left Gaping D1|Left Gaping D2|Left Gaping D3|Left Gaping D3D2|Left Gaping D2D1|Left Gaping D1V1|Left Gaping V1V2|Right Fat Line|Right Free Blood|Right Blood Spot A|Right Blood Spot B|Right Blood Spot C|Right Blood Spot D|Right Blood Spot E|Right Blood Spot F|Right Blood Spot G|Right Blood Spot H|Right Bruising A|Right Bruising B|Right Bruising C|Right Bruising D|Right Bruising E|Right Bruising F|Right Bruising G|Right Bruising H|Right Gaping V2|Right Gaping V1|Right Gaping D1|Right Gaping D2|Right Gaping D3|Right Gaping D3D2|Right Gaping D2D1|Right Gaping D1V1|Right Gaping V1V2|Left Fillet Colour Even|Left Fillet Colour Patchy|Left Fillet Colour Striped|Left Fillet Primary Colour|Left Fillet Secondary Colour|Left Fillet Pinking|Left Fillet Texture|Left Fillet Sticky|Left Fillet Wet|Left Fillet Moist|Left Fillet Dry|Left Fillet Greasy|Left Fillet Torry 1|Left Fillet Torry 2|Left Fillet Torry 3|Left Fillet pH|Left Fillet Twitch|Left Fillet Twitch Location|Left Fillet Twitch Intensity|Left Fillet Iridescence|Right Fillet Colour Even|Right Fillet Colour Patchy|Right Fillet Colour Striped|Right Fillet Primary Colour|Right Fillet Secondary Colour|Right Fillet Pinking|Right Fillet Texture|Right Fillet Sticky|Right Fillet Wet|Right Fillet Moist|Right Fillet Dry|Right Fillet Greasy|Right Fillet Torry 1|Right Fillet Torry 2|Right Fillet Torry 3|Right Fillet pH|Right Fillet Twitch|Right Fillet Twitch Location|Right Fillet Twitch Intensity|Right Fillet Iridescence
04 Jul 2014 08:28|Y|N|56|004|0065|HOK|28 Jun 2014 14:00|||None|2|97|Partial|Spring Back|3020.0|1|Moderate|Yes|No|No|No|Yes|Minor|||9.7|Continuous|16771993|10092508|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16771993|10092508|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:29|Y|N|56|004|0065|HOK|28 Jun 2014 14:00|||None|2|97|Partial|Spring Back|3020.0|1|Moderate|Yes|No|No|No|Yes|Minor|||9.7|Continuous|16771993|10092508|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16771993|10092508|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Moderate|No|Slight|No|Major|No|Slight|No|Significant|No|Significant|No|No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:29|Y|N|56|004|0065|HOK|28 Jun 2014 14:00|||None|2|97|Partial|Spring Back|3020.0|1|Moderate|Yes|No|No|No|Yes|Minor|||9.7|Continuous|16771993|10092508|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16771993|10092508|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Moderate|No|Slight|No|Major|No|Slight|No|Significant|No|Significant|No|No|Clear|Grey|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Grey|Convex|Minor Cold Damage|None|None|No|Bronze|||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:30|Y|N|56|004|0065|HOK|28 Jun 2014 14:00|||None|2|97|Partial|Spring Back|3020.0|1|Moderate|Yes|No|No|No|Yes|Minor|||9.7|Continuous|16771993|10092508|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16771993|10092508|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Moderate|No|Slight|No|Major|No|Slight|No|Significant|No|Significant|No|No|Clear|Grey|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Grey|Convex|Minor Cold Damage|None|None|No|Bronze||None|Yes|Clear|No|Dark Red|None|No|Clear|No|Dull Red|Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:31|Y|N|56|004|0065|HOK|28 Jun 2014 14:00|||None|2|97|Partial|Spring Back|3020.0|1|Moderate|Yes|No|No|No|Yes|Minor|||9.7|Continuous|16771993|10092508|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16771993|10092508|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Moderate|No|Slight|No|Major|No|Slight|No|Significant|No|Significant|No|No|Clear|Grey|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Grey|Convex|Minor Cold Damage|None|None|No|Bronze||None|Yes|Clear|No|Dark Red|None|No|Clear|No|Dull Red|Female|Developing|||||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:32|Y|N|56|004|0065|HOK|28 Jun 2014 14:00|||None|2|97|Partial|Spring Back|3020.0|1|Moderate|Yes|No|No|No|Yes|Minor|||9.7|Continuous|16771993|10092508|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16771993|10092508|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Moderate|No|Slight|No|Major|No|Slight|No|Significant|No|Significant|No|No|Clear|Grey|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Grey|Convex|Minor Cold Damage|None|None|No|Bronze||None|Yes|Clear|No|Dark Red|None|No|Clear|No|Dull Red|Female|Developing|||||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|Yes|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:32|N|N|56|004|0065|HOK|28 Jun 2014 14:00|||None|2|97|Partial|Spring Back|3020.0|1|Moderate|Yes|No|No|No|Yes|Minor|||9.7|Continuous|16771993|10092508|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16771993|10092508|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Moderate|No|Slight|No|Major|No|Slight|No|Significant|No|Significant|No|No|Clear|Grey|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Grey|Convex|Minor Cold Damage|None|None|No|Bronze||None|Yes|Clear|No|Dark Red|None|No|Clear|No|Dull Red|Female|Developing|||||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|Yes|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|White||No|Not set|No|No|No|No|No|15.0|14.0|13.0|7.1|No|||None|Yes|No|No|White||No|Not set|No|No|No|No|No|14.0|14.0|14.0|7.0|No|||None
04 Jul 2014 08:34|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Patchy||||Green |Gold||Patchy||0|||||Patchy||||Green |Gold||Patchy||0|||||||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:35|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:35|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|Significant|No|Major|No|Significant|No|Major|No|Major|No|||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:36|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|Significant|No|Major|No|Significant|No|Major|No|Major|No|||||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|Minor Cold Damage|None|None|No|Bronze|||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:36|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|Significant|No|Major|No|Significant|No|Major|No|Major|No|||||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|Minor Cold Damage|None|None|No|Bronze||None|No|Clear|Yes|Dull Red|None|No|Clear|Yes|Dull Red|Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:37|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|Significant|No|Major|No|Significant|No|Major|No|Major|No|||||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|Minor Cold Damage|None|None|No|Bronze||None|No|Clear|Yes|Dull Red|None|No|Clear|Yes|Dull Red|Male|In Spawn|||||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:37|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|Significant|No|Major|No|Significant|No|Major|No|Major|No|||||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|Minor Cold Damage|None|None|No|Bronze||None|No|Clear|Yes|Dull Red|None|No|Clear|Yes|Dull Red|Male|In Spawn|||||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
04 Jul 2014 08:38|Y|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|Significant|No|Major|No|Significant|No|Major|No|Major|No|||||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|Minor Cold Damage|None|None|No|Bronze||None|No|Clear|Yes|Dull Red|None|No|Clear|Yes|Dull Red|Male|In Spawn|||||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|15.0|17.0|14.0|6.4|No|||Moderate|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|14.0|16.0|15.0|6.5|No|||None
04 Jul 2014 08:38|N|N|56|004|0066|HOK|28 Jun 2014 13:32|||None|2|88|Full|Spring Back|2300.0|3|Easy|No|No|No|No|No||||10.9|Continuous|16770969|10092506|Light|Blue||Light|Patchy||0|Light|Blue||Light|Continuous|16770969|10092506|Light|Blue||Light|Continuous||0|Light|Blue||Light|Significant|No|Major|No|Significant|No|Major|No|Major|No|||||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|Minor Cold Damage|None|None|No|Bronze||None|No|Clear|Yes|Dull Red|None|No|Clear|Yes|Dull Red|Male|In Spawn|||||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|15.0|17.0|14.0|6.4|No|||Moderate|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|14.0|16.0|15.0|6.5|No|||None
04 Jul 2014 08:59|N|N|56|002|0021|HOK|27 Jun 2014 20:15|||None|2|77|Moderate|1 - 3 sec|1690.0|-1|Easy|No|No|No|No|No||||7.0|Continuous|16767846|10092505|Light|Green |Gold|Light|Patchy|61695|0|Light|Gold|Green |Light|Continuous|16767846|10092505|Light|Green |Gold|Light|Continuous|61695|0|Light|Gold|Green |Light|Significant|No|Major|No|Significant|No|Moderate|No|Significant|No|Significant|No|Significant|No|No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||None|Yes|Clear|No|Bright Red|None|No|Clear|No|Bright Red|Male|In Spawn||Pale Tan|||Yes|Posterior|Small|Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|Yes|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|Yes|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|18.0|18.0|17.0|6.4|No|||Extensive|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|18.0|18.0|18.0|6.6|No|||Extensive
04 Jul 2014 08:59|N|N|56|002|0024|HOK|27 Jun 2014 20:58|||None|2|84|Full|Spring Back|1910.0|1|Moderate|No|No|No|No|No||||4.1|Continuous|16318361|10092509|Light|Gold|None |Light|Patchy|63231|0|Light|Gold||Light|Continuous|16318361|10092509|Light|Gold|None |Light|Continuous|63231|0|Light|Gold||Light|No|No|Slight|Slight|Major|No|Significant|No|Major|No|Moderate|No|Moderate|No|No|Clear|Dull Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Dull Black|Convex|Minor Cold Damage|None|None|No|Bronze||None|Yes|Clear|No|Bright Red|None|Yes|Clear|No|Bright Red|Male|In Spawn||Pale Tan|||Yes|Anterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|13.0|14.0|12.0|6.8|No|||Slight|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|13.0|16.0|12.0|6.8|No|||Slight
04 Jul 2014 08:59|N|N|56|002|0019|HOK|27 Jun 2014 21:04|||None|2|84|Moderate|1 - 3 sec|1890.0|1|Moderate|No|No|No|No|No||||6.1|Continuous|16769638|6741759|Light|Gold|None |Light|Patchy|6741759|0|Light|Gold||Light|Continuous|16769638|6741759|Light|Gold|None |Light|Continuous|6741759|0|Light|Gold||Light|Major|No|Significant|No|Significant|No|Significant|No|Significant|No|Major|No|Major|No|No|Clear|Black|Convex|No Cold Damage|None|None|No|Silver||No|Clear|Black|Convex|No Cold Damage|None|None|No|Silver||None|Yes|Clear|No|Bright Red|None|Yes|Clear|No|Bright Red|Male|In Spawn||Pale Tan|||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|16.0|14.0|13.0|6.8|No|||Moderate|No|No|No|||No|Not set|No|No|No|No|No|17.0|16.0|15.0|6.7|No|||Moderate
04 Jul 2014 08:59|N|N|56|002|0027|HOK|27 Jun 2014 22:27|||None|2|72|Moderate|Spring Back|1093.0|2|Moderate|No|No|No|No|No||||6.3|Continuous|12975974|6740735|Light|Gold|None |Light|Patchy|6738687|0|Light|Gold||Light|Continuous|12975974|6740735|Light|Gold|None |Light|Continuous|6738687|0|Light|Gold||Light|Significant|No|Significant|No|Significant|No|Significant|No|Significant|No|Moderate|No|Moderate|No|No|Clear|Black|Convex|No Cold Damage|None|None|No|Gold||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||None|No|Clear|No|Dull Red|None|No|Clear|No|Pale Red|Male|||Pale Tan|||No|||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|16.0|15.0|14.0|6.8|No|||Moderate|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|15.0|12.0|13.0|6.9|No|||Extensive
04 Jul 2014 08:59|N|N|56|002|0015|HOK|27 Jun 2014 17:51|||None|2|1640|Full|Spring Back|1640.0|3|Moderate|No|No|No|No|No||||8.8|Continuous|6738687||Light|Gold|None |Light|Patchy|6743039|0|Light|Gold||Light|Continuous|6738687||Light|Gold|None |Light|Continuous|6743039|0|Light|Gold||Light|Significant|No|Major|Moderate|Moderate|No|Major|Slight|Significant|No|Major|No|Major|Moderate|No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||None|No|Clear|No|Bright Red|None|No|Clear|No|Dark Red|Male|In Spawn||Pale Tan|||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|Opaque White|Straw White|No|Not set|No|No|No|No|No|16.0|17.0|16.0|6.7|No|||Slight|Yes|No|No|Straw White||No|Not set|No|No|No|No|No|16.0|17.0|16.0|6.9|No|||Slight
04 Jul 2014 08:59|N|N|56|002|0017|HOK|27 Jun 2014 15:59|||None|2|86|Moderate|Spring Back|1700.0|1|Moderate|No|No|No|No|No||||7.2|Continuous|16056217|6741247|Light|Green ||Light|Patchy||0|Light|Gold||Light|Continuous|16056217|6741247|Light|Green ||Light|Continuous||0|Light|Gold||Light|Major|No|Major|No|Major|No|Moderate|No|Major|No|Significant|No|Major|No|No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||No|Clear|Black|Convex|No Cold Damage|None|None|No|Bronze||None|No|Clear|No|Dull Red|None|No|Clear|No|Dull Red|Female|Developing||Pale Tan|||Yes|Posterior|Small|Yes|||||||||No|No|||||""|""|No|No|Yes|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|Yes|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|White|Straw White|No|Not set|No|No|No|No|No|13.0|14.0|14.0|6.9|No|||None|No|No|No|||No|Not set|No|No|No|No|No|13.0|13.0|14.0|7.0|No|||None
